std,var,working_set,object_store_size,object_size,time,num_spill_objs,spilled_size
0.23410429863109922,0.054804822637558884,1,4000000000,100000000,0.36915169340004467,0,0
0.026098498792840118,0.000681131639239877,2,4000000000,100000000,0.6692122009999366,22,2154
0.07033025570306553,0.004946344867258582,4,4000000000,100000000,1.585707357000001,49,4691
0.23981360481204023,0.0575105650529454,8,4000000000,100000000,3.811163172200031,126,12015
