std,var,working_set,object_store_size,object_size,time
0.0005764043534847775,3.322419787162043e-07,1,4000000000,100000000,1.017725887333654
0.026055434751431884,0.0006788856800861243,2,4000000000,100000000,1.5728791853325674
0.18959269937798393,0.03594539165743058,4,4000000000,100000000,2.3465180230001956
0.17125637943746183,0.029328747498027895,8,4000000000,100000000,4.181228770667076
