std,var,working_set,object_store_size,object_size,time
0.029685976390463293,0.000881257194255144,1,4000000000,100000000,22.256523376299448
0.3268884934307338,0.1068560871374149,2,4000000000,100000000,44.918876489900505
1.1691163992543585,1.3668331550054764,4,4000000000,100000000,70.2631109752001
0.45596593150809206,0.2079049306960421,8,4000000000,100000000,119.05471918289986
