std,var,working_set,object_store_size,object_size,time
0.026916810226947356,0.0007245146727934978,1,4000000000,100000000,22.252698306699678
0.4185648820512453,0.17519656048657292,2,4000000000,100000000,45.0849681879994
0.5257484884378562,0.2764114730946906,4,4000000000,100000000,69.9544517432998
0.5162481158907958,0.2665121171607965,8,4000000000,100000000,119.24275104379994
