std,var,working_set,object_store_size,object_size,time,num_spill_objs,spilled_size
0.2297060755559365,0.05276488114730961,1,4000000000,100000000,0.24577374200000576,0,0
0.013532537587141489,0.0001831295735473972,2,4000000000,100000000,0.42433469260001855,0,0
0.0289775459015717,0.0008396981664776949,4,4000000000,100000000,0.7087115093999955,0,0
0.0045224976555152,2.5744924454826927,8,4000000000,100000000,1.5,40,40
