std,var,working_set,object_store_size,object_size,time,num_spill_objs,spilled_size
0.21167557807386697,0.04480655035290575,1,4000000000,100000000,0.3438725986000463,0,0
0.02497625016481621,0.0006238130722954817,2,4000000000,100000000,0.4372733912000058,0,0
0.019583643586763767,0.0003835190961333936,4,4000000000,100000000,0.6691273879999698,0,0
1.9695335784454044,3.87906251662396,8,4000000000,100000000,3.3338202049999834,32,3108
