std,var,working_set,object_store_size,object_size,time,num_spill_objs
0.010563441943344744,0.000111586305690415,1,4000000000,100000000,2.2112526484001136,0.0
0.08488640654344763,0.00720570201585947,2,4000000000,100000000,3.6840389491999304,23.4
0.06700355848121782,0.004489476849145977,4,4000000000,100000000,5.516181996999876,22.8
7.32941728095547,53.72035767836867,8,4000000000,100000000,29.584635061000153,264.6
