std,var,working_set,object_store_size,object_size,time,num_spill_objs,spilled_size
0.1617872851020561,0.026175125620693983,1,4000000000,100000000,0.4540787971998725,0,0
0.019968751976928628,0.000398751055516091,2,4000000000,100000000,0.43640156899982685,0,0
0.021789445728941616,0.000474779945174492,4,4000000000,100000000,0.7028365583999403,0,0
