std,var,working_set,object_store_size,object_size,time,num_spill_objs,spilled_size
0.20143008504192178,0.040574079159995835,1,4000000000,100000000,3.2716951876664098,0,0
0.050148857022283395,0.0025149078606414225,2,4000000000,100000000,6.363147985000069,18,1780
0.019655247542528766,0.00038632875595808304,4,4000000000,100000000,9.65336506433323,23,2225
0.06073081728771051,0.0036882321684332774,8,4000000000,100000000,18.37693687066682,24,2320
