std,var,working_set,object_store_size,object_size,time,num_spill_objs,spilled_size
0.23830243647871252,0.05678805123169082,1,4000000000,100000000,0.2597502176000262,0,0
0.019343328443857583,0.00037416435528694983,2,4000000000,100000000,0.6754873654000108,22,2116
0.09114275679279753,0.008307002115791039,4,4000000000,100000000,1.6417686531999949,50,4787
0.16942562179341855,0.028705041320086506,8,4000000000,100000000,3.7084094101999994,122,11653
