std,var,working_set,object_store_size,object_size,time,num_spill_objs,spilled_size
0.027829311463098007,0.000774470576510118,1,4000000000,100000000,0.6531571820007229,0,0
0.03654178051899109,0.0013353017234981166,2,4000000000,100000000,0.8756212344007508,0,0
0.030491399573338095,0.0009297254479409625,4,4000000000,100000000,1.2482445904006454,0,0
0.0468549539788376,0.0021953867123589896,8,4000000000,100000000,1.9759667614005594,0,0
