std,var,working_set,object_store_size,object_size,time
0.0,0.0,1,4000000000,100000000,4.593468927999311
0.0,0.0,2,4000000000,100000000,11.407266895000248
0.0,0.0,4,4000000000,100000000,15.70222636699964
0.0,0.0,8,4000000000,100000000,39.90632443100003
