std,var,working_set,object_store_size,object_size,time
0.0006056105013638191,3.6676407936213635e-07,1,4000000000,100000000,1.0171630873337563
0.008959050631628942,8.026458822009092e-05,2,4000000000,100000000,1.1072427323342708
0.44438851475480234,0.19748115204597916,4,4000000000,100000000,1.838300147999447
0.06663137458103359,0.004439740078558009,8,4000000000,100000000,2.0845925659996283
