std,var,working_set,object_store_size,object_size,time
0.027442398342957232,0.0007530852268135418,1,4000000000,100000000,22.242047177599307
0.5255860179500601,0.27624066226460087,2,4000000000,100000000,45.52558896490082
0.27762805696443826,0.07707733801384939,4,4000000000,100000000,72.02175252579983
0.7295337541202905,0.5322194984008446,8,4000000000,100000000,124.21352269149865
