std,var,working_set,object_store_size,object_size,time
0.010555906449347636,0.000111427160967379,1,4000000000,100000000,0.5698890023000104
0.026707678172776264,0.0007133000733805896,2,4000000000,100000000,0.6643839131000163
0.1236300463409301,0.015284388358260523,4,4000000000,100000000,0.8970409923999909
0.11984312243600828,0.014362373995212072,8,4000000000,100000000,1.8024700574000234
