std,var,working_set,object_store_size,object_size,time,num_spill_objs,spilled_size
0.2047693986044918,0.04193050660484525,1,4000000000,100000000,0.4468152493999241,0,0
0.01969958258410209,0.00038807355398785836,2,4000000000,100000000,0.6492072666000694,22,2116
0.049646924623583284,0.00246481712457976,4,4000000000,100000000,1.682412779200058,52,4958
0.18637675075325127,0.034736293221339545,8,4000000000,100000000,3.838517068600049,125,11958
