std,var,working_set,object_store_size,object_size,time
0.03851950276124029,0.0014837520929731984,1,4000000000,100000000,0.5747929409997596
0.01519747503974797,0.00023096324758376256,2,4000000000,100000000,0.5966576483995596
0.02514668335763629,0.0006323556838892221,4,4000000000,100000000,0.7145600266998372
1.8284432863210645,3.343204851292574,8,4000000000,100000000,3.7185833921004816
