base_std, ray_std, base_var, ray_var, working_set_ratio, object_store_size,object_size,baseline_pipeline,ray_pipeline
0.01473200175165357,0.4196865183783518,0.00021703187561072386,0.17613677370854264,4,1000000000,10000000,1.0084168259985744,2.371457525000005
0.059982696293949894,3.607956085266798,0.0035979238546922305,13.017347113213717,4,1000000000,20000000,0.7457663985995169,3.1026925007994577
0.075841432299212,0.037958264263742006,0.005751922853195957,0.0014408298259160732,4,1000000000,40000000,1.7184931849995337,1.9207658819999778
0.07400098148570504,0.08383312373819836,0.005476145260847659,0.0070279926357040765,4,1000000000,80000000,5.102991634599311,5.415402532200096
1.268898891439287,0.3050351917184982,1.6101043966958515,0.09304646818674095,4,1000000000,160000000,5.424415930600662,5.190592287600157
0.1341064290253227,0.6645061440365873,0.017984534305923915,0.4415684154623736,4,4000000000,10000000,19.66599871119979,35.187903773200375
0.06681003750644049,0.31696287942889506,0.004463581111611985,0.10046546693585626,4,4000000000,20000000,3.7135723548002715,8.432654711799842
0.04110672033850369,1.2662747204775096,0.0016897624569879532,1.603451667720395,4,4000000000,40000000,1.6640099439995537,7.346254625400616
0.07369325482359755,0.08477920350803657,0.005430695806495685,0.007187513347457081,4,4000000000,80000000,2.390217989400844,4.710209944599773
0.1935393665455363,0.17390487655633957,0.037457486402847455,0.0302429060900757,4,4000000000,160000000,6.874557529199228,8.478826298798959
0.5031719084443357,3.2042026156330268,0.2531819694475149,10.266914402029531,4,8000000000,10000000,57.94688545519894,77.02622518179996
0.2579915604939314,1.2806782733797,0.06655964528609386,1.6401368399068095,4,8000000000,20000000,17.703024647799612,57.980766405999745
0.06466603113977722,0.8821631553480296,0.004181695583370637,0.7782118326535918,4,8000000000,40000000,4.704138036201039,24.607250590401236
0.5434468669080333,4.774212518043386,0.29533449715215765,22.79310516744217,4,8000000000,80000000,3.763188687800721,25.68843127099899
0.11061979866945165,2.3358470156257476,0.012236739857670017,5.456181280407712,4,8000000000,160000000,5.244771665400185,26.138687295002455
0.03267244827512772,1.0313528934797886,0.0010674888762908963,1.0636887908891324,8,1000000000,10000000,2.024351715800003,5.343765449800412
0.10688347197732392,0.28427567135568677,0.01142407658192739,0.08081265732472642,8,1000000000,20000000,1.5415210924009444,2.9301982511999087
0.156189913394234,0.09452405635784197,0.024395289046098313,0.008934797230340486,8,1000000000,40000000,3.454230595199624,3.7422530489988275
3.9819057712180084,0.9127403330657023,15.855573570859283,0.8330949156048894,8,1000000000,80000000,12.13057127759821,11.000558487599482
1.2335265348845268,0.6868285717951542,1.5215877122642278,0.4717334870341713,8,1000000000,160000000,12.240803555001913,9.539992670799256
0.2951950853221926,1.1674573884869854,0.08714013839837656,1.362956753932852,8,4000000000,10000000,39.470860421599355,88.2046924505994
0.09274970504123317,1.6856338372242883,0.008602507785235754,2.8413614331954786,8,4000000000,20000000,7.4685532915988,42.782208703398645
0.6734333525893347,1.4723721695270269,0.45351248037971115,2.1678798055977238,8,4000000000,40000000,4.607280429400271,36.18410031060339
0.6435899756951688,3.2871634352993713,0.41420805681530803,10.805443450369165,8,4000000000,80000000,5.928739028601558,32.96531115879916
0.19735883160374648,0.8708264079135225,0.03895050841199596,0.7583386327195687,8,4000000000,160000000,13.63268969419878,44.856339792600195
0.6763437078324663,14.636433401403536,0.4574408111245686,214.2251827137211,8,8000000000,10000000,119.69373852540011,173.15193034999828
0.15621017741264318,2.9557413800647336,0.024401619527289455,8.736407105826977,8,8000000000,20000000,36.229083881799305,206.49242258660087
0.10144087837761001,0.43759547894412487,0.010290251806021066,0.19148980319233802,8,8000000000,40000000,9.167907188399113,153.0675347994009
0.8226927250023137,1.0483967998671417,0.6768233197717326,1.0991358499716637,8,8000000000,80000000,7.351726116798818,149.03095722340078
0.8519043604089551,6.416359298905648,0.7257410392837909,41.16966665265298,8,8000000000,160000000,10.503542536799795,152.73432860579925
0.15646651315537832,0.47399348853672923,0.024481769739002176,0.2246698271752185,16,1000000000,10000000,4.115309755802445,9.734802786199726
0.2822915733529168,3.1694938638274817,0.07968853238606521,10.045691352840059,16,1000000000,20000000,3.216549580197898,7.336637895400054
0.38576309692675215,0.10195447335938868,0.14881316695051877,0.010394714637990295,16,1000000000,40000000,7.143090232799295,7.468728886199824
1.0802307604611123,1.5818802689046814,1.1668984958463933,2.502345185149947,16,1000000000,80000000,21.728786632599075,21.117232969797623
1.771667746863119,3.682617948109926,3.138806605275041,13.561674951741363,16,1000000000,160000000,24.329466230799152,17.2042378905986
0.5876509542925525,1.2540687919182556,0.3453336440809477,1.5726885348633128,16,4000000000,10000000,78.89073732240067,263.8076758938012
0.0679382332338273,0.5556628577049545,0.004615603534933917,0.30876121143283647,16,4000000000,20000000,15.0501738388004,176.47155770520186
1.2828197079558854,1.3801798536775707,1.6456264031200234,1.9048964284974406,16,4000000000,40000000,7.273217204998946,162.1552924289994
1.5078984932669965,4.386488597604093,2.2737578659968785,19.241282216910726,16,4000000000,80000000,10.767952307000815,158.202188249999
0.25246569410390834,6.709738437206045,0.06373892669936823,45.02058989572022,16,4000000000,160000000,27.025074642398977,175.04267440559926
0.3054669663315408,8.716673038150116,0.09331006751979468,75.98038885401317,16,8000000000,20000000,72.17052077419939,681.5962088162007
0.0993289358348344,13.406480768086327,0.009866237494080651,179.73372658506855,16,8000000000,40000000,18.132015688797402,515.0568960620003
0.2970570261940952,85.74915866974436,0.08824287681127936,7352.918212568994,16,8000000000,80000000,11.513410158599436,474.5666750488017
2.7343971418014172,95.0605320270316,7.47692772909176,9036.5047492623,16,8000000000,160000000,19.219399954799155,536.5887000748029
