base_std, ray_std, base_var, ray_var, working_set_ratio, object_store_size,object_size,baseline_pipeline,ray_pipeline
0.02512425519040077,0.005191712481889098,0.00063122819887238,2.695387849460306e-05,1,1000000000,10000000,0.9552601038041757,0.9685323044017423
0.015588392242173156,0.01821690014622827,0.00024299797269584423,0.0003318554509376515,1,1000000000,20000000,1.0890197045955574,1.086064714001259
0.01799992306696434,0.01743318119550418,0.00032399723041663496,0.00030391580659528056,1,1000000000,40000000,1.4893045736011117,1.487848123803269
0.020910024301687667,0.025529308985277412,0.00043722911629716875,0.0006517456172657661,1,1000000000,80000000,2.0256860302004496,2.0209554154018408
0.022819840173675048,0.016347386923701225,0.0005207451055520736,0.0002672370592331978,1,1000000000,160000000,1.9939179373992375,1.992178959606099
0.507782123480501,0.0883031133650045,0.25784268492636675,0.007797439829952837,1,4000000000,10000000,3.8936721035977824,3.6218967877997783
0.030108080364962833,0.010977380001271448,0.0009064965032630605,0.00012050287169231434,1,4000000000,20000000,3.5754204098018816,3.565840218201629
0.08386997703534674,0.01710130743590423,0.007034173047909589,0.00029245471601731325,1,4000000000,40000000,3.5697016527963568,3.594797224199283
0.017888447707508925,0.08359514103278716,0.00031999656138428136,0.006988147604291575,1,4000000000,80000000,3.9784100624005077,3.9716692095971666
0.10351355086561563,0.08441924232821289,0.010715055212808394,0.007126608475269532,1,4000000000,160000000,3.8544156407995613,3.90162540540332
0.03604328251847274,0.12278608451501173,0.0012991182147064424,0.015076422550527605,1,8000000000,10000000,7.299184186200728,7.353606680402299
0.1858002090554471,0.035913994027121275,0.03452171768504785,0.0012898149669801028,1,8000000000,20000000,6.8887283725984165,6.947864568198566
0.02420406149071158,0.15958231121798278,0.0005858365926461473,0.025466514053673107,1,8000000000,40000000,6.99198207439913,6.907222793804249
0.15165437724181227,0.022964339195837607,0.02299905013660191,0.0005273608747014835,1,8000000000,80000000,6.73780612500268,6.784770859003766
0.03369896115387335,0.1119484984299165,0.0011356199828502652,0.012532466300713016,1,8000000000,160000000,6.458026349803549,6.349158147597336
0.018699520195000593,0.23609349807858615,0.000349672055523235,0.05574013983498336,2,1000000000,10000000,1.9093674256000668,1.377793508398463
0.022714703248798703,0.1832520917314739,0.0005159577436809863,0.033581329123960516,2,1000000000,20000000,2.1139451718045166,1.439826652800548
0.03780312923897193,0.026390711310149268,0.0014290765802584143,0.0006964696434556406,2,1000000000,40000000,2.881065397398197,2.0519119257980494
0.04622292032134577,0.01613200553789323,0.00213655836303348,0.0002602416026746179,2,1000000000,80000000,4.04468706859916,2.9142577812017407
0.015378511336422575,0.23304153467032068,0.00023649861092447764,0.05430835688149828,2,1000000000,160000000,3.9857032803993206,3.007042590601486
0.06514332453566288,0.14606989892078873,0.004243652731558697,0.021336415370729438,2,4000000000,10000000,7.31290083679778,4.79355798260076
0.06686660769015236,0.15708802795707674,0.004471143223988744,0.02467664852744332,2,4000000000,20000000,7.103235894197132,4.668054822398699
0.10293204781337818,0.1156359273084298,0.010595006467055574,0.013371667684480459,2,4000000000,40000000,7.248250820406247,5.010642396996263
0.09885173932669147,0.12996074589846518,0.00977166636791216,0.016889795474485433,2,4000000000,80000000,7.945343980600592,5.248664809999172
0.1535263462929997,0.23088742083949507,0.023570339006078057,0.0533090011019141,2,4000000000,160000000,7.780999222001992,4.991744974802714
19.410011946857427,28.05964760240291,376.748563777148,787.3438235710355,2,8000000000,10000000,35.73801756140019,32.160448126794655
18.13403939374228,30.142462254497648,328.84338473379694,908.5680307638155,2,8000000000,20000000,34.07455036740284,39.89325725000235
17.48392573745723,14.475644157303227,305.68765919291934,209.54427376886707,2,8000000000,40000000,42.26237301079673,24.5415815638029
20.35115789723231,2.5718534940348623,414.169627758081,6.614430394779331,2,8000000000,80000000,53.01387403539847,15.860034555601306
2.555611841357284,0.6520646548543458,6.5311518836855695,0.4251883141103171,2,8000000000,160000000,14.080588039403665,8.839491718797944
0.05182491649934701,0.05471329574352448,0.0026858219701642897,0.002993544731118374,4,1000000000,10000000,3.7612945162021787,1.8664582394005265
0.17026735502427356,0.08396565981633314,0.028990972186962016,0.007050232028392181,4,1000000000,20000000,4.0428077016025785,2.0954706443997564
0.08862142431254641,0.03510479160034321,0.007853756847184392,0.001232346393303527,4,1000000000,40000000,5.812177452200558,3.3464568707975557
0.11277742410332735,0.0912136916595102,0.01271874738738176,0.0083199375461562,4,1000000000,80000000,8.13842085240176,5.171086931796163
0.13267438003914053,0.10941872340399225,0.01760249111877029,0.011972457031359362,4,1000000000,160000000,8.049663745603175,5.132518730402808
27.30585724739183,22.139279412143374,745.6098400149409,490.1476928889554,4,4000000000,10000000,58.89209980019659,45.56126663539908
16.939580579592878,29.473109529946,286.9493902125202,868.6641853641938,4,4000000000,20000000,45.4636611023976,57.60313324739982
25.17548308155664,27.875104275289573,633.8049483897446,777.021438358267,4,4000000000,40000000,52.65103648820077,54.646777468803336
20.9868189921184,29.12000113394394,440.4465714079417,847.9744660408963,4,4000000000,80000000,50.20211074760009,48.60205792500055
16.60965382758923,7.796703123660083,275.88060027234957,60.7885795984909,4,4000000000,160000000,37.067927115797644,22.52882928859326
79.54468916024247,69.16052886648308,6327.3575735995955,4783.178753091639,4,8000000000,10000000,155.38343088400433,176.98285090300197
65.64064314897595,55.22760421806362,4308.694033011205,3050.088267667078,4,8000000000,20000000,141.93403086699544,136.11116602999974
74.44312051072168,45.571336129306644,5541.778191373832,2076.746676610249,4,8000000000,40000000,147.29639083759974,134.56125704319857
