base_std, ray_std, base_var, ray_var, working_set_ratio, num_stages, object_store_size,object_size,baseline_pipeline,ray_pipeline
0.02256884360605065,0.019683167832389926,0.0005093527017143733,0.00038742709591802957,2,1,1000000000,40000000,1.7535160602012183,1.3755972355997073
0.007188909909667346,0.020767047299092824,5.1680425689313375e-05,0.00043127025352275854,2,1,1000000000,80000000,2.8958972862004884,2.223151408798003
0.006061642674244763,0.009992903992813714,3.6743511910225205e-05,9.985813020959229e-05,2,1,1000000000,160000000,2.9594916331989225,2.2076448726002127
15.377098747582416,12.02174491701989,236.45516589290068,144.52235084989354,2,1,4000000000,10000000,20.36727382079989,13.666391419200227
12.926290670224857,12.460231331241877,167.08899049114217,155.25736482806172,2,1,4000000000,20000000,18.642141065800388,17.33751187240123
12.038704476041461,12.864201644841067,144.93040546146074,165.48768395913163,2,1,4000000000,40000000,17.57602560700034,18.000613144198724
9.7238498201038,12.839176541078151,94.55325532393269,164.8444542529715,2,1,4000000000,80000000,8.421500826002738,9.204866430799303
0.2083021852638983,0.7925333154387219,0.0433898003857154,0.6281090560802927,2,1,4000000000,160000000,3.3033884247997776,2.985302293598943
21.516478414183688,20.68180635046345,462.9588433480326,427.7371139180703,2,1,8000000000,10000000,46.84078865679912,44.85894561359892
12.442949012497214,21.791801492518655,154.8269801276054,474.88261228933834,2,1,8000000000,20000000,52.542063628998584,47.32887978760118
22.96526870852048,26.098522254916904,527.4035668545499,681.1328638903929,2,1,8000000000,40000000,41.63405188340257,36.037312185400516
10.94803664960743,22.68788170747447,119.85950648114746,514.7399763723547,2,1,8000000000,80000000,53.879402180398756,49.17938890279911
21.499389144850078,26.057841256489407,462.2237336016974,679.0110909484014,2,1,8000000000,160000000,46.25437991159852,36.970278253400465
6.765211278312358,6.152744804614196,45.76808364020472,37.85626863070698,4,1,1000000000,10000000,8.266848026002117,6.282051972400223
0.6175222239155345,0.03381792303664982,0.3813336970295874,0.0011436519185127705,4,1,1000000000,20000000,2.1209602054019343,1.4101452088012594
0.026515439502654756,0.022540632546075832,0.0007030685320189444,0.000508080115577213,4,1,1000000000,40000000,3.4984762781998144,2.689494907601329
0.011600773300132556,0.028936883702786385,0.0001345779411610684,0.0008373432384285843,4,1,1000000000,80000000,5.781349536399648,4.364234220198705
0.03784544356505484,0.029487564353850967,0.0014322775986357512,0.0008695164515225021,4,1,1000000000,160000000,5.951588658601395,4.34986355019646
9.01883989478068,21.201148858652257,81.33947304768758,449.48871292673186,4,1,4000000000,10000000,52.23121992399829,46.055429251397435
15.528518252377836,21.81099555705804,241.1348791144316,475.71952719000546,4,1,4000000000,20000000,48.65993941300112,47.47317319080175
15.457365246930403,23.344321921820935,238.93014037701178,544.9573659896095,4,1,4000000000,40000000,47.54142421940196,50.64296044060029
20.022680311900395,24.93300683567125,400.9077268725636,621.6548298676292,4,1,4000000000,80000000,46.26190909739817,41.275956403600865
19.729644304818457,25.50264426777199,389.25886439465535,650.3848646485236,4,1,4000000000,160000000,45.53176958060212,41.3688889290017
16.730758043007416,43.54396266473865,279.9182646936573,1896.0766845481535,4,1,8000000000,10000000,111.13150149280264,94.426542660399
4.961742265452219,41.92211648469358,24.618886308774925,1757.4638505562173,4,1,8000000000,20000000,114.31239958779479,92.6605034721957
3.2668304363948093,36.025284252798656,10.6721811001555,1297.8211054949427,4,1,8000000000,40000000,118.35405191739846,98.73535890259663
3.075120961185712,37.037574714198406,9.456368925923737,1371.7819407098293,4,1,8000000000,80000000,116.65089938660094,102.06045647460269
4.4782329798621365,42.80233098540212,20.05457062192491,1832.0395377839145,4,1,8000000000,160000000,117.64524027219741,98.92790881759429
11.629657791369471,10.524838468936425,135.24894034436065,110.77222479720403,8,1,1000000000,10000000,25.252980270195984,21.758628439201857
3.4125168954154343,10.701322928254305,11.645271561495795,114.51831241478128,8,1,1000000000,20000000,22.431993483804398,23.579413285994086
7.190295089312624,12.035213737856788,51.70034347139324,144.84636971589677,8,1,1000000000,40000000,12.918909763800912,11.194932175803114
0.061490746511232125,0.03361855413896269,0.003781111906508606,0.0011302071823943655,8,1,1000000000,80000000,11.629636934606243,8.082259654797962
0.03753255150371754,0.04450822760341796,0.0014086924223792098,0.0019809823243976564,8,1,1000000000,160000000,11.839464589997078,8.600170396605971
1.0450335887647906,35.25803687424913,1.0920952016466174,1243.1291642259112,8,1,4000000000,40000000,116.85903910759953,102.66675741960644
2.4958752102896113,32.89069979067391,6.229393065338212,1081.7981327202365,8,1,4000000000,80000000,111.60199605840026,104.16155432779632
5.76469519555989,33.34078570762621,33.23171069771127,1111.607991601852,8,1,4000000000,160000000,105.32848111360218,108.41440105799703
6.247659718293289,21.31104630171736,39.03325195558458,454.1606944739412,16,1,1000000000,10000000,58.101119427799134,45.2747207686014
3.189042190003511,20.81308645534066,10.16999008962239,433.1845677974849,16,1,1000000000,20000000,50.31818391099805,47.046437607202094
12.91689166347745,20.123220392684765,166.84609024601326,404.9439989725639,16,1,1000000000,40000000,39.86990684400371,43.34854472340085
7.527882179233926,21.477617743322757,56.66901010442773,461.28806392829244,16,1,1000000000,80000000,35.313813832603046,41.17709601240058
3.991243000428546,16.630185647634715,15.930020688469863,276.5630746747957,16,1,1000000000,160000000,27.50901256419893,30.71570287499926
